locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"Starokirgizovo (Bashkortostan, Ilishevsky District, Starokirgizovo Village)",GyurisSzécsényi-NagyCell2025,2,"5,000-2,000 BP",4,6,0.25942,55.684,54.32,asia,5841.3
"Suddern Farm (England, Hampshire, Middle Wallop)",PattersonReichNature2021,2,"5,000-2,000 BP",10,36,0.259422,51.14041099999999,-1.595361,europe,6221.7
"Bezdanjača Cave (Lika-Senj County, Općina Vrhovine)",LazaridisReichScience2022,2,"5,000-2,000 BP",35,435,0.259478,44.852005199999994,15.419944399999999,europe,4807.3
"Harlyn Bay (England, Cornwall, Padstow, Harlyn)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.259539,50.539905,-4.997809,europe,6440.7
"Lovosice (Ústecký Region, Litoměřice District)",McCollWillerslevBioRxiv2025; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",6,6,0.259592,50.51499999999999,14.051111,europe,5207.4
Obrežje (jesenice na Dolenjskem),AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.259609,45.847908,15.690421,europe,4827.7
"Benzingerode-Heimburg (Saxony-Anhalt, Harz)",MathiesonReichNature2015,2,"5,000-2,000 BP",4,5,0.259645,51.82,10.91,europe,5469.4
"Medvyn (Forest-steppe, Right bank of Dnipro, Kyiv)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",6,12,0.259673,49.40539999999999,30.8469,europe,4659.3
"Atchana-Alalakh (Hatay, Reyhanlı)",IngmanStockhammerPLoSOne2021; SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",28,364,0.259703,36.23778000000001,36.38472,asia,3301.5
"Stradonice (Central Bohemian Region, Kladno District)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,5,0.259707,50.291389,14.045556,europe,5192.1
"Kněževes (Central Bohemian Region, Prague-West District)",AllentoftWillerslevNature2015; OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",9,33,0.259718,50.119278,14.267058999999998,europe,5167.9
"Augsburg-Hugo-Eckener-Straße (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019; OlaldeReichNature2018,2,"5,000-2,000 BP",13,55,0.259767,48.32852000000001,10.89819,europe,5272.4
"Bílina-Rudiay-1 (Ústecký Region, Teplice District, Bilina)",NarasimhanReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.259814,50.548056,13.776111,europe,5224.8
"Kuokesuxi (Xinjiang, Yili Region, Tekesi County)",KumarFuScience2022,2,"5,000-2,000 BP",8,26,0.259828,43.08,81.52,asia,7111.0
"Velim-Kosa (Zadar County, Grad Benkovac)",LazaridisReichScience2022; PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.259831,43.88741,15.72534,europe,4754.6
"Praha-Zahradnictví (Prague Region, Prague Distric, Prague-5)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",6,15,0.259869,50.0504153,14.3667267,europe,5157.5
"Győr-Kert-utca (Győr-Moson-Sopron County, Győr)",PattersonReichNature2021,2,"5,000-2,000 BP",10,36,0.259884,47.674394,17.630908,europe,4806.3
"Wattle Syke (England, West Yorkshire)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.259914,53.90849999999999,-1.384997,europe,6304.2
"Kairan-1 (Karaganda Region, Qarqaralı District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",10,24,0.259932,48.74175000000001,76.995733,asia,6828.1
"Berel (East Kazakhstan Region, Katonkaragay District)",Gnecchi-RusconeKrauseSciAdv2021; UnterländerBurgerNatComm2017,2,"5,000-2,000 BP",5,10,0.259962,49.3356,86.350367,asia,7512.4
"Necrópolis Centre de Visitants (Catalonia, Girona, Empúries)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",10,45,0.259985,42.133301,3.1083,europe,5766.0
"East Kent Access Road (England, Kent, Ramsgate)",PattersonReichNature2021,2,"5,000-2,000 BP",23,253,0.259988,51.32856199999999,1.3542558000000002,europe,6031.4
"Kastrouli (Desfina, Phokis, near Delphi)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,8,0.260023,38.399083000000005,22.575,europe,4245.3
"CRL-Arman (Buzău County, Vernești, Cârlomănești)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",9,24,0.260034,45.22509,26.68277,europe,4180.4
"Yarnton (England, Oxfordshire)",AkbariReichNature2026; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",19,153,0.260046,51.79769999999999,-1.313464,europe,6222.9
"Trumpington Meadows (England, Cambridgeshire)",AkbariReichNature2026; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",8,28,0.260059,52.170279,0.105604,europe,6143.4
"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",PattersonReichNature2021,2,"5,000-2,000 BP",17,117,0.260129,50.07885,14.280243,europe,5164.3
"Rostovka (Omsk Oblast, Omsk District, Rostovka Village)",ChildebayevaHaakCommunBiol2024; ZengReichNature2025,2,"5,000-2,000 BP",17,84,0.26013,55.029025,73.572794,asia,6801.6
"Brandýsek (Central Bohemian Region, Kladno District)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",11,53,0.260136,50.18999999999999,14.157999999999998,europe,5178.8
"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",14,77,0.260136,41.1406,44.83339999999999,asia,4202.3
"Biddenham Loop (England, Bedfordshire)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",9,36,0.260183,52.122402,-0.511365,europe,6181.5
"Covesea Caves (Scotland, Moray, Covesea)",AkbariReichNature2026; RohlandReichGenomeRes2022,2,"5,000-2,000 BP",5,10,0.260198,57.7193,-3.3829000000000002,europe,6590.2
"Kazburun-1 (Bashkortostan, Aurgazinsky District, Usmanovo Village)",KrzewińskaGötherströmSciAdv2018,2,"5,000-2,000 BP",9,27,0.260235,54.07,55.544,asia,5767.7
"Radovesice-1 (Ústecký Region, Litoměřice District)",PattersonReichNature2021,2,"5,000-2,000 BP",11,45,0.260257,50.41026399999999,14.074597,europe,5198.8
"Praha-Jinonice-Butovická (Prague Region, Prague District, Prague-5)",OlaldeReichNature2018,2,"5,000-2,000 BP",7,15,0.26031,50.050415400000006,14.3667267,europe,5157.5
"Nerkin-Getashen (Gegharkunik Province, Martuni Municipality)",AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",12,43,0.260314,40.146666999999994,45.26416699999999,asia,4161.8
"Thanet (England, Kent)",OlaldeReichNature2018,2,"5,000-2,000 BP",4,6,0.260322,51.3603,1.3405,europe,6033.5
"Szigetszentmiklós-Üdülősor (Pest County, XXI kerület)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",5,10,0.260332,47.429954,19.051966,europe,4707.2
"Stkr -Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",OlaldeReichNature2018; SjögrenHeydPLosOne2020,2,"5,000-2,000 BP",13,45,0.260336,48.8833,12.533199999999997,europe,5194.1
"Baq'ah (Balqa, Ardhah)",Agranat-TamirReichCell2020; AkbariReichNature2026,2,"5,000-2,000 BP",21,190,0.26039,32.133012,35.56090900000001,asia,2940.8
"Lchashen (Gegharkunik Province, Sevan Municipality)",DamgaardWillerslevNature2018; LazaridisReichScience2022,2,"5,000-2,000 BP",18,153,0.260417,40.516618,44.933321,asia,4164.7
"Can Roquetes (Catalonia, Barcelona, Sabadell)",OlaldeReichScience2019,2,"5,000-2,000 BP",8,9,0.260434,41.5373,2.1329,europe,5853.3
"Kolín-1 (Central Bohemian Region, Kolín District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",12,66,0.260435,50.033343,15.168083999999999,europe,5112.1
Albäcksbacken Maglarp (Southern Sweden/ Skåne),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",5,10,0.260437,55.37774,13.095066,europe,5633.2
"Motya (Mozia) (Sicily, Trapani, Marsala, San Pantaleo Island)",RingbauerReichNature2025,2,"5,000-2,000 BP",19,104,0.260509,37.5353,12.2637,europe,5104.8
"Gustorzyn (Kuyavian-Pomeranian Province, Wrocław County, Brześć Kujawski)",ChyleńskiMalmströmNatComm2023; FernandesPinhasiSciRep2018,2,"5,000-2,000 BP",7,21,0.26051,52.65999999999998,18.88,europe,5166.5
"Wutulan (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",12,60,0.260527,43.82999999999999,82.72000000000001,asia,7209.2
"Radovesice (Ústecký Region, Litoměřice District)",AkbariReichNature2026; NarasimhanReichScience2019; OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",17,136,0.260528,50.410265,14.074597,europe,5198.8
"Irlbach-LKR (Bayern, Niederbayern, Straubing-Bogen)",OlaldeReichNature2018; SjögrenHeydPLosOne2020,2,"5,000-2,000 BP",17,75,0.26053,48.841,12.75,europe,5178.1
"Chemin de Coupetz (Grand Est Region, Marne Department, Châlons-en-Champagne Arrondissement)",PattersonReichNature2021,2,"5,000-2,000 BP",22,86,0.260532,48.80181,4.27874,europe,5747.3
College Site (Sidon),HaberTyler-SmithAJHG2017,2,"5,000-2,000 BP",5,10,0.260536,33.561623,35.371184,asia,3018.1
"Amesbury Down (England, Wiltshire)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",20,160,0.260544,51.16802299999999,-1.77254,europe,6234.4
"Grishkin-Log-1 (Khakassia Republic of, Bogradsky District)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",8,28,0.260547,54.6758333,90.8536111,asia,7866.0
"Monterozzi necropolis (Lazio, Viterbo, Tarquinia)",MootsPinhasiNatEcolEvol2023,2,"5,000-2,000 BP",11,55,0.260557,42.25419999999999,11.757599999999998,europe,5053.8
"Praha-Stodůlky-Malá-Ohrada (Prague Region, Prague District, Prague-5)",AkbariReichNature2026; PapacHaakSciAdv2021; PattersonReichNature2021,2,"5,000-2,000 BP",19,171,0.260559,50.044984,14.339296,europe,5158.7
"Nästegården (Västra Götalands län, Falköping)",SeersholmSikoraNature2024,2,"5,000-2,000 BP",6,5,0.26056,58.1544,13.5222,europe,5862.6
Tel Megiddo (Jezreel Valley),Agranat-TamirReichCell2020,2,"5,000-2,000 BP",35,409,0.26058,32.584241999999996,35.185455999999995,asia,2936.5
"Roquepertuse (Provence-Alpes-Côte d'Azur Region, Bouches-du-Rhône Department, Aix-en-Provence Arrondissement, Velaux)",PattersonReichNature2021,2,"5,000-2,000 BP",7,13,0.260594,43.53000000000001,5.2700000000000005,europe,5584.1
"Konobrže (Ústecký Region, Most District)",PattersonReichNature2021,2,"5,000-2,000 BP",7,10,0.260673,50.533635,13.61765,europe,5232.6
"Velké-Přílepy (Central Bohemian Region, Prague-West District)",OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,5,0.260703,50.166667,14.316667,europe,5168.4
"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Gnecchi-RusconeKrauseSciAdv2021,2,"5,000-2,000 BP",11,23,0.260705,55.49929999999999,73.33550000000001,asia,6807.6
"Kartal (Lower Danube, Odesa)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",6,7,0.260721,45.32,28.412000000000003,europe,4180.2
"Thame (England, Oxfordshire)",PattersonReichNature2021,2,"5,000-2,000 BP",9,32,0.260724,51.75,-0.99,europe,6200.1
"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,10,0.260739,37.5432,41.8662,asia,3752.8
"Birgi (Sicily, Trapani, Marsala)",RingbauerReichNature2025,2,"5,000-2,000 BP",9,36,0.260749,37.885001,12.475,europe,5074.0
"Chotín-1A (Nitra Region, Komárno District)",PattersonReichNature2021,2,"5,000-2,000 BP",20,116,0.260868,47.808164000000005,18.218719000000004,europe,4781.9
Crihana-Veche (Cahul District),LazaridisReichNature2025; LazaridisReichScience2022,2,"5,000-2,000 BP",13,57,0.260937,45.845832999999985,28.194722000000006,europe,4237.7
"Kópháza-Széles-földek (Győr-Moson-Sopron County, Sopron)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.26098,47.647501,16.629722,europe,4864.7
"Tangbalesayi (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",6,15,0.261021,43.6,82.62,asia,7200.8
"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",10,28,0.261021,42.01611100000001,20.369443999999998,europe,4343.8
"Mikulovice (Pardubice Region, Pardubice District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",15,105,0.261042,49.99200399999999,15.776860999999998,europe,5076.3
"Cliffs End Farm (England, Kent, Ramsgate)",PattersonReichNature2021,2,"5,000-2,000 BP",20,183,0.261059,51.32921760000001,1.3695917999999998,europe,6030.4
"Eberdingen-Hochdorf ""Biegel"" (Baden-Württemberg, Ludwigsburg)",GretzingerSchiffelsNatHumBehav2024,2,"5,000-2,000 BP",4,5,0.261144,48.88782209,9.001590684,europe,5425.1
"Święte (Subcarpathian Province, Jarosław County, Radymno)",LinderholmKrzewińskaSciRep2020,2,"5,000-2,000 BP",5,6,0.261165,49.916111,22.860833,europe,4767.4
"Necrópolis Granada (Catalonia, Girona, Empúries)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",5,10,0.261202,42.128662,3.1212,europe,5765.0
"Praha-Kobylisy-Ke-Stírce (Prague Region, Prague District, Prague-8)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",10,44,0.261273,50.12174749999999,14.456950799999998,europe,5157.5
"Gordion (Central, Ankara)",AkbariReichNature2026; KoptekinSomelCurrBiol2023; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.26131,39.65248,31.996658999999998,asia,3523.1
"Dzharkutan (Surxondaryo Region, Sherabod District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",8,21,0.26134,37.75,67.0,asia,5856.7
"Tharros (Sardinia, Oristano, Cabras)",RingbauerReichNature2025,2,"5,000-2,000 BP",21,152,0.261375,39.87349600000001,8.441024,europe,5355.2
"Sveti-Križ-Brdovečki (Zagreb County, Općina Marija Gorica)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.261381,45.900833,15.700288,europe,4829.5
"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",LazaridisReichScience2022; PattersonReichNature2021; ŽegaracBurgerSciRep2021,2,"5,000-2,000 BP",31,465,0.261394,45.934721999999994,20.404444000000005,europe,4520.7
"Rowbarrow (England, Wiltshire, Salisbury)",PattersonReichNature2021,2,"5,000-2,000 BP",12,55,0.261408,51.052725,-1.7862879999999999,europe,6232.1
"Akhziv (Upper Galilee, Akko)",RingbauerReichNature2025,2,"5,000-2,000 BP",16,60,0.261477,33.048393,35.102755,asia,2961.7
"Praha-Jinonice (Prague Region, Prague District, Prague-5)",PattersonReichNature2021,2,"5,000-2,000 BP",42,638,0.261579,50.054384999999996,14.363387,europe,5158.0
"Halikarnassos (Muğla, Bodrum, Yokuşbaşı)",LazaridisReichScience2022,2,"5,000-2,000 BP",7,7,0.261598,37.044768,27.436551000000005,asia,3295.9
"Fin Cop Hillfort (England, Derbyshire)",PattersonReichNature2021,2,"5,000-2,000 BP",13,64,0.261605,53.23583299999999,-1.7369440000000003,europe,6299.9
"Hlinaia (Transnistria, Slobozia District)",KrzewińskaGötherströmSciAdv2018; LazaridisReichScience2022,2,"5,000-2,000 BP",10,30,0.261626,46.646666999999994,29.808610999999996,europe,4343.0
"Winterbourne Kingston (England, Dorset)",CassidyBradleyNature2025,2,"5,000-2,000 BP",20,176,0.261676,50.779999999999994,-2.2000000000000006,europe,6253.0
"Praha-Ruzyně (Prague Region, Prague District, Prague-6)",PapacHaakSciAdv2021; PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.261702,50.078134,14.312195000000001,europe,5162.5
"Obříství (Central Bohemian Region, Mělník District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,5,0.261709,50.292725,14.484945,europe,5167.9
"Zevakinskiy-stone-fence (East Kazakhstan Region, Shemonaikha District)",NarasimhanReichScience2019; UnterländerBurgerNatComm2017,2,"5,000-2,000 BP",9,36,0.261719,50.2249,81.8367833,asia,7200.8
"Himera (Sicily, Palermo, Termini Imerese)",AkbariReichNature2026; ReitsemaReichPNAS2022,2,"5,000-2,000 BP",29,241,0.261773,37.97229599999999,13.824735999999994,europe,4959.2
"Shahr-i Sokhta (Sistan and Baluchestan Province, Hamun)",LazaridisReichScience2022; NarasimhanReichScience2019,2,"5,000-2,000 BP",19,77,0.26178,30.649857000000004,61.400311000000016,asia,5355.7
"Vliněves (Central Bohemian Region, Mělník District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",44,865,0.261783,50.365945,14.446605999999997,europe,5175.2
"Selinunte-Case Manuzza (Sicily, Trapani, Castelvetrano)",RingbauerReichNature2025,2,"5,000-2,000 BP",9,19,0.261795,37.585,12.825,europe,5056.6
"Ham Hill (England, Somerset)",PattersonReichNature2021,2,"5,000-2,000 BP",14,71,0.26183,50.949984999999984,-2.735841999999999,europe,6293.9
"Kerkouene (Nabeul, Dar Allosh, Ezzahra)",AkbariReichNature2026; MootsPinhasiNatEcolEvol2023; RingbauerReichNature2025,2,"5,000-2,000 BP",28,348,0.261835,36.94756199999999,11.099143000000003,africa,4121.3
"Black-Fortress (Shirak Province, Akhuryan District, Gyumri)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.261837,40.78238,43.82529,asia,4112.4
"Tell-Kran (Stara Zagora Province, Kazanlak Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.261885,42.666642,25.373858,europe,3984.4
"Oylum Höyük (Southeast Turkey, Kilis)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",16,90,0.261928,36.69,37.17,asia,3384.5
Shirenzigou (Northwest Xinjiang),NingCuiCurrBiol2019,2,"5,000-2,000 BP",11,24,0.261966,43.60969999999999,93.1667,asia,8048.4
"Harjis (Syunik Province, Tatev Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.261991,39.431305,46.226678,asia,4184.4
"Noratus (Gegharkunik Province, Gavar Municipality)",AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",21,210,0.26203,40.37393099999999,45.181233000000006,asia,4171.4
"3 Barrow Sites (England, North Yorkshire, Grassington)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.262043,54.082717,-1.996908,europe,6348.5
"Wuzan (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",5,9,0.262203,43.22,81.84,asia,7137.2
"Plaosnik-Ohrid (Southwestern Region, Ohrid, Воска)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.262242,41.112753,20.790804,europe,4303.1
"Marvinci Lisičin Dol (Tikveš, Valandovo)",LazaridisReichScience2022,2,"5,000-2,000 BP",7,15,0.262254,41.28000000000001,22.490000000000002,europe,4161.0
Parançot (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",20,189,0.262254,46.897777000000005,5.8421780000000005,europe,5582.0
"Sappali-Tepe (Surxondaryo Region, Muzrabot District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",14,91,0.262269,37.416667000000004,66.83333300000001,asia,5839.7
"Praha-Miškovice (Prague Region, Prague District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",8,27,0.26229,50.156484,14.538727,europe,5155.4
Les_Moidons (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",24,248,0.26241,46.879023999999994,5.840542,europe,5581.7
"Karashamb (Kotayk Province, Nor Hachn Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",26,325,0.262428,40.405,44.576389,asia,4133.4
"Szigetszentmiklós-Felső-Ürge-hegyi-dűlő (Pest County, Szigetszentmiklós)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",4,6,0.262495,47.383224,19.020252,europe,4705.5
"Bilsk hillfort (Forest-steppe, Left bank of Dnipro, Poltava)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",7,20,0.262509,50.0933,34.596,europe,4831.7
Bucy_le_Long (Aisne_Haut_de_France),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",40,779,0.262519,49.3914,3.39473,europe,5827.5
"Çavuştepe (Van, Gürpınar)",LazaridisReichScience2022,2,"5,000-2,000 BP",6,10,0.262522,38.34,43.449999999999996,asia,3917.3
"Salkhityn-Am (Khövsgöl Province, Rashaant District)",JeongWarinnerCell2020,2,"5,000-2,000 BP",11,55,0.262578,49.162275,101.42435300000001,asia,8604.7
"Broom Quarry (England, Bedfordshire)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.262614,52.079115,-0.280974,europe,6165.0
"Brardzryal (Lori Province, Vanadzor)",LazaridisReichScience2022,2,"5,000-2,000 BP",11,34,0.262653,40.91665999999999,44.5,asia,4164.9
"Pidjut (Lori Province, Tumanyan Muncipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,28,0.26271,41.091,44.851,asia,4199.9
"Bustan (Surxondaryo Region, Sherabod District, Sherabod)",NarasimhanReichScience2019,2,"5,000-2,000 BP",13,43,0.262772,37.666667000000004,67.0,asia,5856.1
"Ulaangom (Uvs Province, Ulaangom District, Chandman Uul)",JeongWarinnerCell2020; WangReichNature2021,2,"5,000-2,000 BP",20,149,0.262922,49.999824,92.03337200000001,asia,7923.5
"Tarquinia Civita (Lazio, Viterbo)",BagnascoStoddartSciRep2024,2,"5,000-2,000 BP",5,10,0.262977,42.251,11.756,europe,5053.9
"Turgen-2 (Almaty Region, Enbekshikazakh District)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",4,6,0.263126,43.22005,77.84759,asia,6813.9
"Beniamin (Shirak Province, Akhuryan Municipality)",AntonioPritchardeLife2024,2,"5,000-2,000 BP",7,21,0.263153,40.6885,43.84930000000001,asia,4107.0
"Karmir Blur (Yerevan, Shengavit District, Teishebaini)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,22,0.263156,40.153888,44.45336600000001,asia,4107.7
"Kuriki Höyük (Southeast Turkey, Batman)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,13,0.263164,37.79,41.01,asia,3710.9
Gonur (Mary Region),NarasimhanReichScience2019,2,"5,000-2,000 BP",47,141,0.263166,38.21227999999999,62.03443000000002,asia,5429.4
"Lilybaeum-Tribunale (Sicily, Trapani, Marsala)",RingbauerReichNature2025,2,"5,000-2,000 BP",4,6,0.263195,37.806639,12.440062,europe,5079.8
"Marsala (Sicily, Trapani)",RingbauerReichNature2025,2,"5,000-2,000 BP",6,9,0.263329,37.865,12.49,europe,5073.5
"Villamar (Sardinia, South Sardinia)",MarcusNovembreNatComm2020,2,"5,000-2,000 BP",6,11,0.263352,39.618016000000004,8.958117,europe,5317.3
"Lori-Berd (Lori Province, Lori Berd Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,5,0.263437,41.0043068,44.429164,asia,4166.8
"Sarukhan (Gegharkunik Province, Gavar Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,28,0.263769,40.29221,45.130679,asia,4162.5
Aymyrlyg (Tuva),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",12,50,0.263778,51.533277,94.273822,asia,8080.4
Carthage (Tunis),AkbariReichNature2026; RingbauerReichNature2025,2,"5,000-2,000 BP",21,147,0.264025,36.871772279999995,10.345020220000002,africa,4165.9
"Butkara II (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.264035,34.765842,72.349133,asia,6337.4
"Udegram (Khyber Pakhtunkwa, Swat Valley, Babozai tahsil)",NarasimhanReichScience2019,2,"5,000-2,000 BP",16,103,0.264461,34.743194,72.314217,asia,6334.4
"Keti (Shirak Province, Akhuryan Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",4,6,0.264536,40.8716,43.8445,asia,4120.3
"Hasanlu (West Azerbaijan Province, Naqadeh County)",AkbariReichNature2026; BroushakiBurgerScience2016; LazaridisReichScience2022,2,"5,000-2,000 BP",22,231,0.264605,37.004949,45.459021,asia,3993.8
Chersonesus_City (Chersonesus_City),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",6,15,0.264766,44.612303,33.490308,europe,4300.0
"Loebanr (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",38,666,0.264803,34.751461000000006,72.40193600000003,asia,6342.4
"Abusanteer (Xinjiang, Yili Region, Chabuchaer (Qapqal) County)",KumarFuScience2022,2,"5,000-2,000 BP",6,15,0.26482,43.80700000000001,80.81,asia,7055.9
"Katelai (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",33,418,0.265254,34.765843,72.349133,asia,6337.4
"Dinkha Tepe (West Azerbaijan, Ashnavieh)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",14,91,0.265282,37.007863349999994,45.16575874,asia,3970.6
"Aligrama (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.26549,34.804894,72.318169,asia,6334.3
"Tell-Ezero (Sliven Province, Nova Zagora Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,6,0.26562,42.462247,26.025931000000003,europe,3929.4
"Barikot (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.265641,34.757006,72.362381,asia,6338.7
"Saidu Sharif (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",12,55,0.266082,34.757005,72.36238000000002,asia,6338.7
"Villaricos (Andalusia, Almería, Cuevas del Almazora)",AkbariReichNature2026; RingbauerReichNature2025,2,"5,000-2,000 BP",7,20,0.266541,37.24700000000001,-1.7768,europe,6288.1
"Gishimangeda Cave (Karatu District, Eyasi Basin)",LipsonPrendergastNature2022; PrendergastReichScience2019,2,"5,000-2,000 BP",7,19,0.2786,-3.4759999999999995,35.348000000000006,africa,1418.1
Naivasha Burial Ground (Nakuru County),PrendergastReichScience2019,2,"5,000-2,000 BP",5,10,0.279679,-0.663,36.41,africa,1088.8
"Playa Del Mango (Granma Province, Cauto River Basin)",NägeleSchroederScience2020,3,"2,000-500 BP",8,28,0.170844,20.554,-76.985833,americas,20502.7
"Cueva Del Perico 1 (Western Cuba, Pinar Del Rio)",NägeleSchroederScience2020,3,"2,000-500 BP",7,6,0.171028,22.958175000000004,-83.274964,americas,19902.6
"Canimar Abajo (Northwestern Cuba, Matanzas)",NägeleSchroederScience2020,3,"2,000-500 BP",18,153,0.173318,23.038,-81.49700000000001,americas,20003.3
"Norwich (England, Norwich, Chapelfield Shopping Center, well shaft)",BraceBarnesCurrBiol2022,3,"2,000-500 BP",6,13,0.176179,52.625550999999994,1.291518,europe,6086.1
"Punta de la Peña 9 (Catamarca Province, Antofagasta de la Sierra Dpto.)",Maravall-LópezNoresNature2025,3,"2,000-500 BP",5,10,0.189879,-26.03,-67.34,americas,25442.0
