master_id1,master_id2,genetic_id1,genetic_id2,site_overlap,mismatch_rate,mismatch_rate_95_ci_lower,mismatch_rate_95_ci_upper,publication1,publication2,skeletal_code1,skeletal_code2,date1,date2,group_id1,group_id2,locality1,locality2,political_entity1,political_entity2
Asp6,GLN227,Asp6.SG,GLN227.AG.SG,35462,0.131267,0.131267,0.131267,MarchiExcoffierCell2022,RivollatNature2023,"Ind44(646Part152,Schnitt10LM70)",GLN227,"5626-5525 calBCE (6646±21 BP) [R_combine: (6657±26 BP, MAMS-46038), (6627±35 BP, MAMS-48728)]",5300-3900 BCE,Austria_N_LBK.SG,France_N.AG.SG,"Asparn Schletz (Niederösterreich, Mistelbach)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Austria,France
Bar25,GLN227,Bar25.SG,GLN227.AG.SG,35167,0.131288,0.131288,0.131288,MarchiExcoffierCell2022,RivollatNature2023,M10-455(BH43347(lot.1856)),GLN227,"6435-6257 calBCE (7506±27 BP, MAMS-246043)",5300-3900 BCE,Turkey_Marmara_Barcin_N.SG,France_N.AG.SG,"Barcın-Höyük (Bursa, Yenişehir)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Turkey,France
LEPE52,GLN227,LEPE52.SG,GLN227.AG.SG,35169,0.131565,0.131565,0.131565,MarchiExcoffierCell2022,RivollatNature2023,"(Lepenski-Vir, burial 73)",GLN227,"6223-6064 calBCE (7265±30 BP, [FRE:6983±47 BP], BA-10652)",5300-3900 BCE,Serbia_LepenskiVir_EMN.SG,France_N.AG.SG,"Lepenski-Vir (Bor District, Majdanpek Municipality, Boljetin)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Serbia,France
VC3-2,GLN227,VC3-2.SG,GLN227.AG.SG,35165,0.13158,0.13158,0.13158,MarchiExcoffierCell2022,RivollatNature2023,(Vinča-Belo-Brdo),GLN227,"5616-5477 calBCE (6581±34 BP, OxA-28634/UBA-22463)",5300-3900 BCE,Serbia_VincaBelo_Starcevo_EN.SG,France_N.AG.SG,"Vinča-Belo-Brdo (Belgrade, Pančevo Municipality, Vinča)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Serbia,France
GLN210,Iceman,GLN210.AG.SG,iceman.SG,34248,0.131803,0.131803,0.131803,RivollatNature2023,WangKrauseCellGenomics2023 (higher quality version of KellerNatureCommunications2012),GLN210,Iceman,5300-3900 BCE,3371-3103 calBCE (4550±27 BP; ETH-8345.1-2),France_N.AG.SG,Italy_North_MN_Iceman.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Oetz Valley (Trentino-South Tyrol, Bolzano)",France,Italy
GLN210,I1583,GLN210.AG.SG,I1583.SG,34055,0.131963,0.131963,0.131963,RivollatNature2023,GokhmanNatureCommunications2020 (deep shotgun version of individual originally reported in MathiesonNature2015),GLN210,L14-200,5300-3900 BCE,"6424-6233 calBCE (7460±50 BP, Poz-82231)",France_N.AG.SG,Turkey_Marmara_Barcin_N.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Barcın-Höyük (Bursa, Yenişehir)",France,Turkey
GLN236B,GLN243A,GLN236B.AG,GLN243A.AG.SG,44627,0.132117,0.132117,0.132117,RivollatNature2023,RivollatNature2023,GLN236B,GLN243A,5300-3900 BCE,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
KFJ014,KFJ015,KFJ014.AG,KFJ015.AG,553544,0.132336,0.132336,0.132336,GnecchiRusconeNature2024,GnecchiRusconeNature2024,KFülöp13,KFülöp15,670-804 CE,670-804 CE,Hungary_MiddleLateAvar.AG,Hungary_MiddleLateAvar.AG,"Kunszállás-Fülöpjakab (Bács-Kiskun County, Kecskemét)","Kunszállás-Fülöpjakab (Bács-Kiskun County, Kecskemét)",Hungary,Hungary
I4168,POP14,I4168.AG,POP14.SG,166655,0.132627,0.132627,0.132627,MathiesonNature2018,FreilichPinhasiScientificReports2021,GEN_70,SU1345 U644,"4777-4538 calBCE (5790±40 BP, Poz-90128)","4777-4538 calBCE (5790±40 BP, Poz-90128)",Croatia_MN_Sopotup.POP14.AG,Croatia_Popova_MN.SG,"Popova-zemlja (Osijek-Baranja County, Grad Beli Manastir)","Popova-zemlja (Osijek-Baranja County, Grad Beli Manastir)",Croatia,Croatia
GLN227,Iceman,GLN227.AG.SG,iceman.SG,35499,0.132821,0.132821,0.132821,RivollatNature2023,WangKrauseCellGenomics2023 (higher quality version of KellerNatureCommunications2012),GLN227,Iceman,5300-3900 BCE,3371-3103 calBCE (4550±27 BP; ETH-8345.1-2),France_N.AG.SG,Italy_North_MN_Iceman.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Oetz Valley (Trentino-South Tyrol, Bolzano)",France,Italy
I6222,SHT001,I6222.AG,SHT001.AG,112865,0.132849,0.132849,0.132849,WangNature2021,JeongCell2020,"MONU_26 (AT_26, Grave #2)",AT-26,"3320-2918 calBCE (4415±31 BP, OxA-36222)","3320-2918 calBCE (4415±31 BP, OxA-36222)",Mongolia_Chalcolithic_Afanasievo_1_contam.AG,Mongolia_Bayankhongor_EBA.AG,"Shatar-Chuluu (Bayankhongor Province, Erdenetsogt District)","Shatar-Chuluu (Bayankhongor Province, Erdenetsogt District)",Mongolia,Mongolia
GLN220,GLN263,GLN220.AG.SG,GLN263.AG,30695,0.132888,0.132888,0.132888,RivollatNature2023,RivollatNature2023,GLN220,GLN263,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )","5206-4799 calBCE (6060±50 BP, Lyon-5880)",France_N.AG.SG,France_N_brother.GLN321.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN227,I1583,GLN227.AG.SG,I1583.SG,35260,0.133097,0.133097,0.133097,RivollatNature2023,GokhmanNatureCommunications2020 (deep shotgun version of individual originally reported in MathiesonNature2015),GLN227,L14-200,5300-3900 BCE,"6424-6233 calBCE (7460±50 BP, Poz-82231)",France_N.AG.SG,Turkey_Marmara_Barcin_N.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Barcın-Höyük (Bursa, Yenişehir)",France,Turkey
GLN226,GLN243A,GLN226.AG,GLN243A.AG.SG,30634,0.13312,0.13312,0.13312,RivollatNature2023,RivollatNature2023,GLN226,GLN243A,5300-3900 BCE,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN236B,GLN317,GLN236B.AG,GLN317.AG.SG,30144,0.133161,0.133161,0.133161,RivollatNature2023,RivollatNature2023,GLN236B,GLN317,5300-3900 BCE,"4786-4547 calBCE (5815±45 BP, Lyon-4449 )",France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN211B,GLN220,GLN211B.AG,GLN220.AG.SG,30735,0.133171,0.133171,0.133171,RivollatNature2023,RivollatNature2023,GLN211B,GLN220,5300-3900 BCE,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )",France_N_1d.rel.GLN211A.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
C794,AYIM22BY,C794.AG,AYIM22BY.SG,87219,0.133182,0.133182,0.133182,KumarFuScience2022,ZhangNature2021,C794,AYIM22BY,2624-2472 calBCE,"2844-2474 calBCE (4060±30 BP, Beta)",China_Xinjiang_Habahe_BA.AG,China_Xinjiang_Ayituohan_BA_Afanasievo.SG,"Habahe (Xinjiang, Aletai Region, Habahe County)","Ayituohan (Xinjiang, Aletai Region, Habahe County)",China,China
GLN210,I1583,GLN210.AG.SG,I1583.DG,33332,0.1334,0.1334,0.1334,RivollatNature2023,GokhmanNatureCommunications2020 (deep shotgun version of individual originally reported in MathiesonNature2015),GLN210,L14-200,5300-3900 BCE,"6424-6233 calBCE (7460±50 BP, Poz-82231)",France_N.AG.SG,Turkey_Marmara_Barcin_N.DG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Barcın-Höyük (Bursa, Yenişehir)",France,Turkey
GLN256,GLN257,GLN256.AG.SG,GLN257.AG,31837,0.133492,0.133492,0.133492,RivollatNature2023,RivollatNature2023,GLN256,GLN257,5300-3900 BCE,"4842-4551 calBCE (5855±55 BP, Lyon-5881)",France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN220,GLN261,GLN220.AG.SG,GLN261.AG,35593,0.133509,0.133509,0.133509,RivollatNature2023,RivollatNature2023,GLN220,GLN261,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )",5300-3900 BCE,France_N.AG.SG,France_N_father.or.son.GLN245B.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
L5138,L8629,L5138.AG,L8629.AG,183414,0.133512,0.133512,0.133512,KumarMolBioEvo2021,KumarMolBioEvo2021,L5138,L8629,170 calBCE - 4 calCE,150 BCE - 50 CE,Uzbekistan_SurxondaryoRegion_Rabat_IA.AG,Uzbekistan_SurxondaryoRegion_Rabat_IA_dup.L5138.AG,"Surxondaryo Region, Rabat","Surxondaryo Region, Rabat",Uzbekistan,Uzbekistan
KD-29,OBH-52,KD-29.SG,OBH-52.SG,989048,0.133521,0.133521,0.133521,MarotiTorokCurrBio2022,MarotiTorokCurrBio2022,KDper29(8451;29),OBHper52(7161;52),"656-774 calCE (1321±17 BP, DeA-26547)",700-800 CE,Hungary_MidLateEarlyAvar_twin.OBH52.SG,Hungary_MidLateEarlyAvar.SG,"Kaba-Dögös (Hajdú-Bihar County, Hajdúszoboszló)","Orosháza-Béketsz-Homokbánya (Békés County, Orosháza)",Hungary,Hungary
ktg004,GLN227,ktg004.SG,GLN227.AG.SG,34538,0.133563,0.133563,0.133563,SimõesNature2023,RivollatNature2023,"KTG89, H30,3",GLN227,5210-4990calBCE (61430±33; Ua-56454),5300-3900 BCE,Morocco_KTG_MA.SG,France_N.AG.SG,"Kaf Taht el-Ghar (Mediterranean coast, Jebal Gharghez, between Mechrouha and Yarrhite)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Morocco,France
I30423,GLN210,I30423.TW,GLN210.AG.SG,30987,0.133604,0.133604,0.133604,GelabertBioRxiv2023,RivollatNature2023,E618,GLN210,5300-5000 BCE,5300-3900 BCE,Austria_N_LBK.TW,France_N.AG.SG,"Asparn Schletz (Niederösterreich, Mistelbach)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Austria,France
Xaghra9,GLN227,Xaghra9.SG,GLN227.AG.SG,35291,0.133632,0.133632,0.133632,ArianoCell2022,RivollatNature2023,Xaghra9,GLN227,2530-2400 BCE ,5300-3900 BCE,Malta_Xaghra.SG,France_N.AG.SG,Xaghra Circle (Gozo),"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Malta,France
GLN243A,GLN265,GLN243A.AG.SG,GLN265.AG,35619,0.133889,0.133889,0.133889,RivollatNature2023,RivollatNature2023,GLN243A,GLN265,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",5300-3900 BCE,France_N.AG.SG,France_N_father.or.son.GLN235_1d.rel.GLN325.GLN266.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
b17-1,j11-1,b17-1.SG,j11-1.SG,812961,0.133923,0.133923,0.133923,BlocherPNAS2023,BlocherPNAS2023,Nep30,Nep6,1950-1650 BCE,1950-1650 BCE,Russia_BA_SrubnayaAlakul.SG,Russia_BA_SrubnayaAlakul_dup.b17-1.SG,"Nepluyevsky Barrow Necropolis (Chelyabinsk Oblast, Kartaly district, Nepluyevka)","Nepluyevsky Barrow Necropolis (Chelyabinsk Oblast, Kartaly district, Nepluyevka)",Russia,Russia
GLN256,GLN320,GLN256.AG.SG,GLN320.AG,31192,0.134201,0.134201,0.134201,RivollatNature2023,RivollatNature2023,GLN256,GLN320,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
ktg004,GLN210,ktg004.SG,GLN210.AG.SG,33315,0.134234,0.134234,0.134234,SimõesNature2023,RivollatNature2023,"KTG89, H30,3",GLN210,5210-4990calBCE (61430±33; Ua-56454),5300-3900 BCE,Morocco_KTG_MA.SG,France_N.AG.SG,"Kaf Taht el-Ghar (Mediterranean coast, Jebal Gharghez, between Mechrouha and Yarrhite)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Morocco,France
GLN211B,GLN243A,GLN211B.AG,GLN243A.AG.SG,33236,0.134463,0.134463,0.134463,RivollatNature2023,RivollatNature2023,GLN211B,GLN243A,5300-3900 BCE,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",France_N_1d.rel.GLN211A.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN245B,GLN256,GLN245B.AG,GLN256.AG.SG,34971,0.134483,0.134483,0.134483,RivollatNature2023,RivollatNature2023,GLN245B,GLN256,5300-3900 BCE,5300-3900 BCE,France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN243A,GLN321,GLN243A.AG.SG,GLN321.AG,33601,0.13449,0.13449,0.13449,RivollatNature2023,RivollatNature2023,GLN243A,GLN321,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
C2034,C794,C2034.AG,C794.AG,135885,0.134761,0.134761,0.134761,KumarFuScience2022,KumarFuScience2022,C2034,C794,2624-2472 calBCE,2624-2472 calBCE,China_Xinjiang_Ayituohan_BA_Afanasievo.AG,China_Xinjiang_Habahe_BA.AG,"Ayituohan (Xinjiang, Aletai Region, Habahe County)","Habahe (Xinjiang, Aletai Region, Habahe County)",China,China
R4,GLN210,R4.SG,GLN210.AG.SG,31675,0.135059,0.135059,0.135059,AntonioGaoMootsScience2019,RivollatNature2023,Grotta Continenza - Rimosso,GLN210,"2906-2880 calBCE (4260±15 BP, UCIAMS-198576)",5300-3900 BCE,Italy_South_C.SG,France_N.AG.SG,"Grotta Continenza (Abruzzo, L'Aquila)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Italy,France
GLN256,GLN319,GLN256.AG.SG,GLN319.AG,31652,0.1356,0.1356,0.1356,RivollatNature2023,RivollatNature2023,GLN256,GLN319,5300-3900 BCE,"4786-4547 calBCE (5815±45 BP, Lyon-4449)",France_N.AG.SG,France_N_1d.rel.GLN241.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN202,GLN243A,GLN202.AG,GLN243A.AG.SG,40483,0.135687,0.135687,0.135687,RivollatNature2023,RivollatNature2023,GLN202,GLN243A,"4536-4354 calBCE (5610±40 BP, Lyon-4447)","4840-4615 calBCE (5870±40 BP, Lyon-4444 )",France_N_father.or.son.GLN201.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
S_Punjabi-4,HG02494,S_Punjabi-4.DG,HG02494.DG,1117910,0.135714,0.135714,0.135714,MallickNature2016,1KGPhase3,S_Punjabi-4,..,present,present,Punjabi_o.DG,PJL.DG,Lahore (Punjab),Lahore (Punjab),Pakistan,Pakistan
GLN256,GLN285B,GLN256.AG.SG,GLN285B.AG,30695,0.135755,0.135755,0.135755,RivollatNature2023,RivollatNature2023,GLN256,GLN285B,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_1d.rel.GLN285A.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN256,GLN266,GLN256.AG.SG,GLN266.AG,31989,0.135765,0.135765,0.135765,RivollatNature2023,RivollatNature2023,GLN256,GLN266,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_1d.rel.GLN325.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN299,GLN310B,GLN299.AG.SG,GLN310B.AG,30294,0.135868,0.135868,0.135868,RivollatNature2023,RivollatNature2023,GLN299,GLN310B,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
